,airline_id,flight_number,departure_datetime,arrival_datetime,departure_time,arrival_time,booking_code,passenger_name,seat_number,class,fare,extras,loyalty_pts,status,gate,terminal,baggage_claim,duration_hrs,layovers,layover_locations,aircraft_type,pilot,cabin_crew,inflight_entertainment,meal_option,wifi,window_seat,aisle_seat,emergency_exit_row,total_stops,reward_program_member,airline_name
6471,5,6059,2023-12-08 22:59:14,2023-05-25 22:23:50,23:56:30,05:18:13,BZNW,Hrvpb,MSK,business,538.85,Meal,0,cancelled,GateRW,B,ClaimXWJ,4.69,1,WEP,TypeIIT,Pilot_MWRH,Crew_LWRU,Yes,Vegetarian,Not Available,True,False,True,2,False,JetBlue Airways
6472,7,8928,2023-06-18 13:54:48,2023-01-22 21:51:22,21:58:47,08:09:24,BLAR,Xpcpp,MHV,economy,647.05,No Extras,0,cancelled,GateCK,A,ClaimKHR,2.01,0,DSY,TypeCHO,Pilot_ZZEW,Crew_JRZE,No,Vegetarian,Available,False,True,False,2,True,Spirit Airlines
6473,11,8120,2023-04-14 11:06:21,2023-06-18 19:53:29,20:36:31,07:24:22,BQNL,Ivskb,ZJP,first,650.86,Extra Baggage,0,pending,GateTP,B,ClaimEVE,5.66,2,DNS,TypeKQL,Pilot_JKWP,Crew_YGUE,No,Vegan,Not Available,False,False,False,1,False,SkyWest Airlines
6474,11,5364,2023-12-10 10:56:22,2023-09-15 23:03:17,00:06:29,03:21:26,BASD,Pxpot,QQM,first,734.78,Extra Baggage,2367,cancelled,GateFY,D,ClaimXIE,4.29,0,LPM,TypeIGR,Pilot_LOQZ,Crew_NESJ,No,Vegan,Not Available,True,False,True,0,True,SkyWest Airlines
6475,15,5719,2023-07-06 12:23:50,2023-05-11 12:23:44,11:00:59,12:12:13,BEEB,Xglob,MOL,economy,216.22,Meal,1389,pending,GateRF,B,ClaimXIS,2.58,2,OAW,TypeLOW,Pilot_MDDR,Crew_ZMVF,Yes,Vegetarian,Not Available,False,True,True,0,True,Air France
6476,10,7243,2023-03-25 14:24:54,2023-10-14 20:36:54,04:35:19,18:00:38,BKCH,Gtvxy,KAC,economy,334.88,Meal,0,confirmed,GateGB,B,ClaimTIT,8.66,0,BOI,TypeWNF,Pilot_WFXU,Crew_EVEG,Yes,No Meal,Available,True,True,False,2,True,Allegiant Air
6477,15,9081,2023-09-08 01:45:53,2023-04-25 02:59:49,09:47:04,11:00:40,BBDG,Ltsnb,RLZ,business,561.16,Meal,2309,cancelled,GateJH,A,ClaimEVP,10.62,1,TXA,TypeCST,Pilot_QTXU,Crew_VUWU,No,Vegan,Available,False,True,True,0,True,Air France
6478,13,3677,2023-02-11 13:56:26,2023-01-06 05:20:59,23:23:11,13:58:25,BYSS,Ntnrc,AVT,economy,184.55,Meal,4324,cancelled,GateXE,C,ClaimENY,3.88,2,TGZ,TypeRRS,Pilot_WDXN,Crew_LUUQ,No,No Meal,Not Available,False,True,False,1,True,British Airways
6479,14,1547,2023-06-16 19:58:27,2023-09-17 03:02:11,16:05:44,11:01:27,BGHN,Qpmwv,BUR,economy,820.76,Extra Baggage,3982,confirmed,GateJE,C,ClaimTVW,2.41,1,AZK,TypeJUL,Pilot_BKYO,Crew_UIAJ,No,Non-Vegetarian,Available,False,False,True,0,False,Lufthansa
6480,17,9550,2023-06-05 20:03:37,2023-01-19 15:24:12,06:31:37,08:59:29,BDNA,Qyfeq,ACZ,business,795.36,Meal,0,pending,GateGP,C,ClaimEMI,5.85,1,SWH,TypeTFA,Pilot_YHTY,Crew_MSBQ,Yes,Non-Vegetarian,Available,True,False,True,0,False,Qantas
6481,13,4361,2023-02-01 20:42:47,2023-05-12 01:39:18,06:59:54,19:21:34,BEKO,Ozubg,JPO,first,697.97,No Extras,0,pending,GateZC,D,ClaimBMD,7.43,2,ORW,TypeFUT,Pilot_UIHD,Crew_VNWF,No,Vegetarian,Not Available,False,True,True,2,True,British Airways
6482,10,2924,2023-12-13 17:33:15,2023-05-14 19:27:03,02:42:48,22:12:48,BTNX,Vdsmu,CMX,first,365.64,Meal,0,pending,GateQJ,A,ClaimTML,5.67,2,UUA,TypeIFX,Pilot_IQAO,Crew_GXDJ,Yes,Vegan,Not Available,False,False,True,0,False,Allegiant Air
6483,1,6243,2023-05-22 00:56:49,2023-12-11 15:06:16,07:52:25,22:00:59,BMGR,Civjr,GKC,business,602.52,Extra Baggage,0,pending,GateTO,B,ClaimGOF,9.08,1,IEK,TypeWCV,Pilot_WQOJ,Crew_AWYW,No,No Meal,Available,True,False,False,2,True,American Airlines
6484,1,5647,2023-12-03 01:51:08,2023-02-04 17:24:48,03:05:17,06:05:49,BFTG,Wxypd,CWO,business,55.0,Meal,0,pending,GateLM,B,ClaimFUM,5.43,0,FLK,TypeCVE,Pilot_CIMH,Crew_TMVA,Yes,Vegetarian,Available,False,False,True,0,False,American Airlines
6485,15,7681,2023-11-21 17:57:55,2023-06-22 13:00:15,10:37:54,11:00:36,BIWB,Qpxza,BGB,business,620.01,Extra Baggage,2224,cancelled,GateRJ,C,ClaimUJB,9.26,1,PON,TypeRAU,Pilot_CMSF,Crew_HADJ,Yes,Non-Vegetarian,Not Available,False,False,False,2,True,Air France
6486,16,3701,2023-03-24 05:11:05,2023-12-18 12:27:14,15:55:52,12:58:08,BHFI,Ebhpu,RCW,business,97.2,Extra Baggage,0,confirmed,GateLK,C,ClaimULJ,9.7,2,XCU,TypeVKX,Pilot_UNOF,Crew_ZIPF,Yes,Vegan,Available,False,False,False,1,False,KLM Royal Dutch Airlines
6487,12,1421,2023-12-02 14:19:19,2023-12-01 12:25:53,20:48:51,13:38:08,BGEX,Fnwdu,WRR,economy,259.67,No Extras,0,cancelled,GatePT,C,ClaimXST,2.95,2,QHX,TypeHPJ,Pilot_SDXS,Crew_CCAE,Yes,Vegetarian,Available,True,False,False,0,False,Air Canada
6488,6,1335,2023-02-05 10:59:10,2023-07-10 15:02:10,02:45:13,18:16:11,BWQU,Yvhtn,SHR,economy,380.9,No Extras,0,cancelled,GateEB,B,ClaimTYM,11.73,2,DMW,TypeWTU,Pilot_AIWY,Crew_XEMW,Yes,Vegan,Not Available,False,False,False,2,False,Alaska Airlines
6489,6,1056,2023-10-08 04:30:55,2023-11-09 23:17:14,15:46:03,09:03:55,BGPZ,Dnhse,LLD,economy,663.23,Extra Baggage,1866,cancelled,GateZL,A,ClaimNLZ,6.18,2,FBX,TypeBJQ,Pilot_GVXJ,Crew_SVXU,No,Non-Vegetarian,Available,False,False,True,0,False,Alaska Airlines
6490,12,4950,2023-05-16 20:00:43,2023-09-13 06:08:42,02:26:25,12:23:23,BWKN,Lcqsf,VKM,economy,279.9,Meal,0,confirmed,GatePX,C,ClaimECV,4.96,0,OZS,TypeGDY,Pilot_TLSX,Crew_QEOH,Yes,Non-Vegetarian,Not Available,False,False,False,0,False,Air Canada
6491,15,8055,2023-11-26 08:35:11,2023-06-10 13:35:11,21:31:28,05:03:00,BCUH,Vwsym,OUJ,first,174.02,No Extras,530,pending,GateQB,B,ClaimDFF,10.31,1,GOP,TypeFOW,Pilot_CLPA,Crew_UCXE,Yes,Non-Vegetarian,Available,True,True,False,2,True,Air France
6492,4,4147,2023-09-01 05:27:14,2023-10-15 16:23:45,09:30:37,19:40:21,BOYI,Zirnh,CJS,first,521.6,Extra Baggage,0,cancelled,GateCD,D,ClaimWDC,10.83,1,CZV,TypeALG,Pilot_OTQT,Crew_XRRD,No,Vegetarian,Available,False,False,False,2,False,Southwest Airlines
6493,4,4537,2023-07-28 09:24:27,2023-01-29 04:23:22,22:13:07,11:09:23,BPZU,Krrof,HDO,first,763.29,Meal,0,confirmed,GateCE,C,ClaimKOG,3.42,0,SSW,TypePZV,Pilot_QDMV,Crew_XQTI,No,Vegan,Available,False,True,True,1,False,Southwest Airlines
6494,2,7428,2023-05-26 04:44:05,2023-04-05 21:36:37,14:07:27,11:45:50,BRHG,Xqxht,SDY,economy,421.07,No Extras,1749,cancelled,GateHW,C,ClaimNJY,10.22,2,MNX,TypeVYI,Pilot_YFGG,Crew_FHDA,No,Non-Vegetarian,Not Available,False,False,True,2,True,Delta Air Lines
6495,12,1721,2023-02-18 13:06:03,2023-03-20 14:04:08,08:36:04,22:26:36,BTUJ,Pvbam,SEZ,first,865.43,No Extras,1637,cancelled,GateMD,A,ClaimION,1.88,1,IRQ,TypeJVR,Pilot_JFBX,Crew_NMHQ,Yes,Non-Vegetarian,Available,False,False,True,2,False,Air Canada
6496,7,1385,2023-05-31 08:00:01,2023-01-17 13:05:37,01:28:52,10:38:17,BLLJ,Gwscl,ILW,economy,944.2,No Extras,0,cancelled,GateES,A,ClaimPZS,9.31,1,MWP,TypeOKV,Pilot_EGUN,Crew_YAUT,Yes,Vegetarian,Not Available,True,False,True,0,True,Spirit Airlines
6497,9,3817,2023-07-19 08:56:23,2023-02-02 04:56:35,07:17:43,21:20:59,BBYL,Zlqqr,RFY,first,728.34,Extra Baggage,2776,pending,GateRL,C,ClaimKXZ,4.4,1,CZR,TypeVZY,Pilot_DMBL,Crew_EXNJ,Yes,Vegan,Not Available,True,True,True,0,True,Hawaiian Airlines
6498,9,8426,2023-07-27 08:07:03,2023-06-10 19:49:24,13:12:34,05:09:55,BFYX,Zctxu,FSE,business,817.14,No Extras,1567,pending,GateKG,D,ClaimYAU,3.97,1,PQH,TypeIUK,Pilot_AMQA,Crew_BAPN,No,Non-Vegetarian,Available,False,False,True,2,False,Hawaiian Airlines
6499,8,8115,2023-07-07 10:02:03,2023-03-31 07:25:40,05:39:27,17:24:53,BAIY,Obgxm,EVE,business,576.47,No Extras,0,pending,GateNZ,A,ClaimWVB,11.04,2,GSU,TypeFJM,Pilot_YXTV,Crew_QNGD,No,No Meal,Available,True,False,False,2,True,Frontier Airlines
6500,14,1259,2023-07-04 08:26:52,2023-11-17 03:05:34,03:18:38,21:51:45,BTPQ,Msfjh,QTN,economy,597.26,Meal,0,pending,GateNR,C,ClaimKRQ,2.95,2,VMR,TypeCFH,Pilot_OBUL,Crew_SLLB,Yes,No Meal,Available,False,True,False,0,False,Lufthansa
6501,1,5488,2023-09-17 07:18:56,2023-02-01 00:48:13,23:14:15,05:26:52,BTFD,Zvjfx,PVM,first,84.84,Extra Baggage,2127,pending,GateIP,D,ClaimNMV,2.66,2,ZXI,TypeBRM,Pilot_VQGZ,Crew_YVFM,Yes,Vegan,Available,False,True,True,1,True,American Airlines
6502,12,9791,2023-12-15 22:32:34,2023-03-17 16:01:04,14:51:20,17:55:05,BITZ,Labkc,INM,economy,554.29,Extra Baggage,0,confirmed,GateCH,A,ClaimMIY,9.25,2,PBY,TypeXET,Pilot_LIPO,Crew_AJZS,No,No Meal,Not Available,False,False,False,1,True,Air Canada
6503,2,8536,2023-12-21 23:40:45,2023-04-30 10:51:40,17:29:39,09:21:34,BHRL,Wadcx,OAP,business,551.26,Extra Baggage,4875,pending,GateUU,D,ClaimXSD,11.6,0,VPW,TypeEAA,Pilot_QUBG,Crew_FPLS,Yes,Non-Vegetarian,Available,True,False,False,2,True,Delta Air Lines
6504,13,4255,2023-09-23 10:11:10,2023-04-04 15:24:29,05:29:03,01:37:02,BGHV,Wqytg,WRR,economy,581.3,No Extras,0,confirmed,GateGH,D,ClaimMML,4.86,2,GDB,TypeSCJ,Pilot_DXUP,Crew_BOHV,Yes,Non-Vegetarian,Available,True,True,True,0,True,British Airways
6505,4,5048,2023-06-23 01:35:29,2023-11-02 08:32:20,20:40:12,05:21:45,BJVX,Lvsfg,KDN,first,262.97,No Extras,0,cancelled,GateBE,B,ClaimAAN,8.57,2,YCV,TypeNYK,Pilot_AECP,Crew_SWWC,Yes,Vegan,Not Available,False,True,False,1,False,Southwest Airlines
6506,18,9947,2023-06-16 01:02:14,2023-01-04 16:50:20,19:57:43,12:20:05,BCRI,Ezdkv,LGY,economy,417.73,Meal,0,pending,GateBY,A,ClaimTJD,11.01,2,DYE,TypeMDD,Pilot_QEGL,Crew_WLXA,No,Vegan,Not Available,True,False,True,1,False,Emirates
6507,19,4157,2023-07-11 05:05:58,2023-02-11 05:17:41,13:09:14,17:03:02,BXZE,Jxwcr,GOS,business,951.55,Extra Baggage,1166,cancelled,GateRX,A,ClaimCEJ,11.84,2,EKG,TypeWPF,Pilot_WVHA,Crew_ZUND,Yes,Vegan,Not Available,True,True,True,1,False,Singapore Airlines
6508,16,1476,2023-10-06 23:39:11,2023-01-19 22:36:31,07:28:34,22:26:02,BMEV,Ozluy,ITP,economy,859.44,No Extras,886,confirmed,GateJR,B,ClaimDZG,4.83,2,COC,TypeCCJ,Pilot_MQBA,Crew_TAAM,No,Vegan,Available,True,False,True,2,False,KLM Royal Dutch Airlines
6509,14,6283,2023-07-25 08:22:43,2023-12-26 03:01:17,11:01:49,06:35:19,BVBG,Pzejk,LVD,economy,480.8,Extra Baggage,317,cancelled,GatePM,B,ClaimUHU,1.62,2,COD,TypeBYZ,Pilot_GWNK,Crew_IQZB,No,Vegetarian,Not Available,True,False,False,0,True,Lufthansa
6510,8,3359,2023-08-29 18:59:39,2023-12-13 05:15:15,21:13:19,15:57:44,BCXI,Ayplb,CQR,economy,447.39,No Extras,1267,confirmed,GateAQ,B,ClaimBAP,1.18,0,TOE,TypeXXW,Pilot_DPYW,Crew_ILMK,No,Non-Vegetarian,Available,True,False,False,2,True,Frontier Airlines
6511,12,8405,2023-03-23 14:21:47,2023-10-03 21:32:42,18:52:13,13:55:17,BCVX,Lbvkc,PCL,first,794.47,No Extras,0,pending,GateHJ,D,ClaimDLP,3.95,0,ZBI,TypeSGO,Pilot_TTDE,Crew_VZKO,No,Vegan,Not Available,True,True,True,2,True,Air Canada
6512,9,9024,2023-02-26 20:58:47,2023-04-30 05:40:24,04:21:38,01:01:59,BFJC,Eoesl,XZK,economy,428.16,Meal,2903,cancelled,GateNK,C,ClaimPQN,8.38,1,IPV,TypeTWO,Pilot_YUPG,Crew_GZZS,No,Vegetarian,Available,False,False,False,0,False,Hawaiian Airlines
6513,6,2261,2023-06-08 11:56:50,2023-10-21 19:00:48,06:14:11,23:50:33,BTIL,Hcvzm,WXA,first,620.61,Extra Baggage,0,confirmed,GateSR,A,ClaimJMK,7.54,1,GBU,TypeAIO,Pilot_NJUZ,Crew_UDZU,Yes,Vegan,Not Available,False,False,True,0,False,Alaska Airlines
6514,18,7323,2023-06-28 02:26:37,2023-06-02 19:29:02,03:26:57,21:47:42,BLPK,Ukkgf,DNF,business,877.46,Extra Baggage,1727,pending,GateKS,A,ClaimAQI,7.8,1,ZTF,TypeHDL,Pilot_UNIM,Crew_KHSN,No,Vegan,Available,True,False,True,0,False,Emirates
6515,2,6937,2023-11-09 23:09:40,2023-05-20 21:44:53,09:09:14,16:59:28,BLQD,Kiopb,IBN,first,233.59,No Extras,2946,pending,GateJU,A,ClaimGAK,7.43,0,PRQ,TypeESF,Pilot_HJHP,Crew_ZYTS,Yes,Vegetarian,Available,False,True,False,0,True,Delta Air Lines
6516,8,2582,2023-02-21 17:39:41,2023-05-04 00:30:51,17:28:04,12:37:09,BJQH,Kzflz,HUA,business,754.52,No Extras,0,confirmed,GateHR,C,ClaimJWW,1.53,1,PNV,TypeVWM,Pilot_LFKB,Crew_WAFF,No,Non-Vegetarian,Not Available,True,False,True,2,True,Frontier Airlines
6517,14,2498,2023-02-08 04:18:36,2023-09-13 20:13:10,08:57:19,14:32:11,BGWR,Zeyrl,SEC,business,997.59,No Extras,3626,pending,GateTS,D,ClaimELQ,1.99,1,PEN,TypeOUV,Pilot_OPRJ,Crew_FIJE,No,Non-Vegetarian,Available,False,False,True,1,False,Lufthansa
6518,6,9940,2023-03-27 15:57:34,2023-11-25 08:43:15,18:38:20,10:02:18,BZVX,Hwacd,XEF,first,86.21,Meal,0,cancelled,GateGB,C,ClaimUVW,6.39,0,CXO,TypeAXP,Pilot_NZRH,Crew_USOI,Yes,No Meal,Not Available,True,True,False,0,False,Alaska Airlines
6519,10,9722,2023-08-24 17:24:45,2023-10-21 02:08:05,10:59:41,08:33:51,BXUH,Hrhbl,QHF,first,78.07,Extra Baggage,0,pending,GateGE,C,ClaimQBC,5.96,0,BDJ,TypeULW,Pilot_QXXU,Crew_GKKM,Yes,Vegetarian,Not Available,False,False,False,1,False,Allegiant Air
6520,8,3209,2023-06-24 12:00:33,2023-11-07 05:32:31,04:57:46,13:28:53,BBNP,Shiut,VPR,business,712.38,Meal,0,pending,GateQE,B,ClaimNNL,1.45,1,MWQ,TypeACJ,Pilot_CNYY,Crew_NOFM,No,Vegan,Not Available,False,True,False,0,False,Frontier Airlines
6521,17,5063,2023-08-05 18:56:24,2023-12-27 00:41:10,15:50:56,17:03:05,BTJR,Ososi,TDO,economy,471.79,Extra Baggage,0,pending,GateLG,D,ClaimWSZ,9.0,2,UDQ,TypeXIF,Pilot_RUDW,Crew_YQRC,Yes,No Meal,Not Available,True,True,False,0,True,Qantas
6522,12,8228,2023-01-22 07:59:12,2023-12-23 04:22:52,05:54:26,02:48:35,BEPK,Trpmo,WSN,first,224.01,Meal,0,cancelled,GateNL,C,ClaimTIK,1.59,1,NDU,TypeSCH,Pilot_LJFV,Crew_VAIE,No,Vegetarian,Not Available,True,True,False,2,True,Air Canada
6523,17,6666,2023-08-23 20:51:06,2023-09-03 07:49:46,11:53:57,05:58:42,BSFG,Tsoed,UNC,economy,542.06,Meal,0,pending,GateTQ,C,ClaimENH,10.53,1,UGY,TypePIU,Pilot_WAIZ,Crew_TKEF,Yes,Vegetarian,Available,False,False,True,1,True,Qantas
6524,13,9681,2023-02-03 03:20:55,2023-02-23 00:30:15,03:30:52,16:59:20,BVKR,Rnjaq,GQD,first,896.64,Meal,0,pending,GateVR,B,ClaimQXV,2.05,2,PAD,TypeFNB,Pilot_MFLI,Crew_MOZU,Yes,Vegan,Not Available,False,False,False,1,False,British Airways
6525,19,9196,2023-08-20 15:26:29,2023-05-02 13:23:10,03:49:49,02:46:08,BRTW,Asobd,ZMR,business,546.65,No Extras,683,confirmed,GateXH,A,ClaimQPD,8.6,1,OEY,TypePFG,Pilot_QESH,Crew_GJVD,No,Vegetarian,Available,True,True,False,1,True,Singapore Airlines
6526,12,9267,2023-11-23 20:33:31,2023-08-12 07:53:54,03:32:35,14:56:48,BHUJ,Cwhku,CFC,first,943.16,Extra Baggage,0,confirmed,GateUC,C,ClaimJEE,2.03,1,NXQ,TypeNNN,Pilot_EKAW,Crew_NLEL,Yes,Vegan,Available,False,False,False,2,True,Air Canada
6527,16,6372,2023-09-09 01:09:52,2023-10-15 02:24:32,11:50:08,06:18:01,BQIM,Fwiqo,NVH,first,591.11,Extra Baggage,4892,cancelled,GateUU,A,ClaimCGK,3.74,0,EYS,TypeXIA,Pilot_VVNT,Crew_LNRL,No,Vegetarian,Not Available,False,True,False,1,False,KLM Royal Dutch Airlines
6528,5,7150,2023-08-18 03:15:09,2023-02-07 13:47:38,09:38:12,05:20:51,BHQP,Morqi,BVB,economy,226.91,Meal,0,cancelled,GateOX,D,ClaimPAI,11.23,1,AII,TypeAEF,Pilot_DQWM,Crew_XLFJ,Yes,Vegetarian,Available,True,False,False,0,True,JetBlue Airways
6529,16,1472,2023-06-17 22:00:03,2023-07-20 11:25:45,08:31:07,10:05:17,BYPU,Bruis,NGL,business,846.59,Meal,0,cancelled,GateSL,C,ClaimUIW,8.47,0,QAQ,TypeWSB,Pilot_TUEK,Crew_TXRQ,Yes,Vegan,Not Available,False,True,True,0,True,KLM Royal Dutch Airlines
6530,6,1837,2023-02-27 15:07:30,2023-10-17 08:19:51,18:57:14,15:27:59,BHZJ,Jnxza,HIV,business,411.08,Extra Baggage,0,confirmed,GateUE,C,ClaimUDM,5.62,1,FHT,TypeTTY,Pilot_YUSK,Crew_PIGT,Yes,Vegetarian,Not Available,False,True,False,1,True,Alaska Airlines
6531,11,9794,2023-06-20 04:24:54,2023-01-29 23:32:03,13:18:49,10:25:44,BLRW,Zrxai,RGF,first,623.44,Meal,4342,pending,GateOL,A,ClaimEFJ,3.87,2,ZBS,TypeYKH,Pilot_INTA,Crew_GATF,Yes,Vegetarian,Not Available,True,True,False,1,True,SkyWest Airlines
6532,17,2186,2023-07-24 03:25:33,2023-10-15 17:20:54,16:18:15,16:50:13,BIWY,Tpsca,BFO,first,423.46,Extra Baggage,0,pending,GateRM,C,ClaimVYB,8.83,0,VVA,TypeUEB,Pilot_VCOC,Crew_VAHB,Yes,No Meal,Not Available,False,False,True,0,False,Qantas
6533,14,7461,2023-12-22 12:36:41,2023-01-02 18:51:47,22:26:29,13:42:10,BDEW,Htqej,UYQ,economy,453.7,No Extras,0,cancelled,GateJI,B,ClaimYAE,2.16,0,UNS,TypeFWU,Pilot_WZMA,Crew_TLWG,No,Non-Vegetarian,Available,False,True,True,2,True,Lufthansa
6534,6,2481,2023-08-16 01:20:13,2023-01-17 09:48:38,22:07:51,06:59:50,BPAR,Hxzlp,DEW,first,214.62,Extra Baggage,3615,pending,GateDC,C,ClaimEZP,2.6,0,QBI,TypeWSM,Pilot_RRYG,Crew_PVCZ,No,Non-Vegetarian,Not Available,False,False,False,0,False,Alaska Airlines
6535,11,8699,2023-05-08 00:16:41,2023-04-07 01:08:13,16:16:01,18:41:30,BRZY,Sdjdp,MZM,first,644.44,Extra Baggage,0,confirmed,GateIQ,C,ClaimTIU,8.87,2,PTJ,TypeTJF,Pilot_BOEQ,Crew_TATN,No,No Meal,Available,True,True,True,0,True,SkyWest Airlines
6536,12,8332,2023-02-04 23:02:51,2023-08-04 03:15:12,18:08:22,02:17:18,BSIA,Cvsvu,MZX,first,350.23,Meal,1333,cancelled,GateQH,B,ClaimQOS,2.08,2,FPZ,TypeHFY,Pilot_DBQB,Crew_VYPP,No,Vegan,Available,True,False,True,1,True,Air Canada
6537,13,1231,2023-08-16 17:25:03,2023-02-26 20:14:25,22:49:51,02:13:35,BCZB,Bhkwg,SGW,business,383.16,No Extras,1717,cancelled,GateNU,C,ClaimDUF,4.56,2,OZS,TypeZZY,Pilot_USJT,Crew_HJHD,No,No Meal,Available,True,False,True,1,True,British Airways
6538,4,1327,2023-11-24 04:21:55,2023-07-12 08:41:56,04:11:57,12:24:03,BBQF,Fidnu,ETK,economy,234.39,Meal,0,pending,GateZY,C,ClaimTLX,1.02,2,TBO,TypeUQH,Pilot_YKTU,Crew_CEZI,No,Vegetarian,Not Available,True,False,True,2,True,Southwest Airlines
6539,7,7381,2023-02-20 07:27:34,2023-02-23 20:12:14,23:34:32,15:24:38,BEUK,Yossp,JZI,business,375.48,Extra Baggage,0,cancelled,GateMC,A,ClaimHGB,11.74,2,QKV,TypeMIH,Pilot_JMAK,Crew_TXBO,No,Vegetarian,Not Available,True,False,True,2,False,Spirit Airlines
6540,2,6239,2023-10-07 22:06:06,2023-02-13 12:04:10,04:38:34,20:00:33,BIVY,Lxjfr,VAU,business,830.27,No Extras,0,pending,GateKL,A,ClaimYKR,2.77,2,VDU,TypeRTE,Pilot_KLJI,Crew_NHFB,Yes,No Meal,Available,False,True,True,1,False,Delta Air Lines
6541,6,1949,2023-07-05 10:15:12,2023-08-06 02:23:21,10:43:59,18:54:30,BDGM,Shoem,OUV,first,956.7,No Extras,0,cancelled,GateTV,C,ClaimOPX,7.72,2,BLV,TypePDI,Pilot_KMYP,Crew_ZFYI,No,Non-Vegetarian,Not Available,True,False,False,0,True,Alaska Airlines
6542,6,8038,2023-01-15 16:59:27,2023-11-28 06:58:29,14:38:29,06:53:11,BPTQ,Nobsb,ZME,economy,467.67,No Extras,0,cancelled,GateXT,A,ClaimPWN,8.4,2,FMM,TypeZMH,Pilot_ZTYT,Crew_VJLO,Yes,Vegan,Available,True,True,False,0,False,Alaska Airlines
6543,18,9048,2023-12-01 23:53:37,2023-07-22 11:16:49,03:00:59,14:28:11,BTBE,Eeyvb,NVW,first,761.43,No Extras,0,cancelled,GateID,C,ClaimVCW,8.59,2,LGF,TypeCPY,Pilot_ZJGW,Crew_CSLA,Yes,No Meal,Available,False,False,False,2,False,Emirates
6544,8,3297,2023-08-23 01:16:54,2023-11-16 10:28:48,21:11:14,03:48:54,BRMR,Qgwjv,DIH,business,914.06,Extra Baggage,1344,pending,GateHC,C,ClaimQFT,3.87,2,LYH,TypeBOE,Pilot_MQSA,Crew_KDEQ,No,Vegetarian,Available,False,False,True,0,True,Frontier Airlines
6545,8,2307,2023-09-08 00:40:24,2023-04-12 23:49:12,21:26:39,15:15:17,BKNL,Orhdk,HIC,first,290.7,No Extras,0,pending,GateLT,A,ClaimPSF,4.18,1,XWC,TypeUOX,Pilot_HTAV,Crew_FRHH,Yes,Vegan,Available,True,False,False,1,False,Frontier Airlines
6546,8,9389,2023-06-26 12:25:51,2023-01-06 06:56:12,18:42:43,14:27:08,BDGM,Gpxwc,IBO,first,176.9,Meal,596,pending,GateEP,C,ClaimDBH,1.73,1,AQY,TypeUUY,Pilot_XPTA,Crew_BEAH,No,No Meal,Available,False,False,True,2,True,Frontier Airlines
6547,8,3779,2023-09-03 08:00:20,2023-08-23 20:11:11,02:47:07,13:22:16,BSKG,Xtoxu,JMA,first,281.14,No Extras,105,cancelled,GateTO,A,ClaimFXO,8.69,1,RRF,TypeCMU,Pilot_SERI,Crew_ALVT,Yes,Vegetarian,Not Available,True,False,False,2,True,Frontier Airlines
6548,1,8318,2023-11-17 18:27:20,2023-08-30 15:24:38,01:59:44,07:10:12,BYOS,Isnbt,HNP,business,895.84,Extra Baggage,0,confirmed,GateVQ,C,ClaimHVF,3.88,0,JUQ,TypeEUI,Pilot_ASAI,Crew_XTKR,Yes,Non-Vegetarian,Not Available,False,True,True,0,True,American Airlines
6549,2,4336,2023-07-29 17:34:03,2023-01-10 12:27:41,06:44:16,08:51:22,BTQW,Rkkra,XZW,economy,340.73,Meal,0,pending,GateKY,A,ClaimUJL,3.42,1,LLT,TypeDOG,Pilot_ARIE,Crew_KMMM,No,Vegetarian,Available,True,True,True,0,True,Delta Air Lines
6550,12,6335,2023-01-25 08:39:56,2023-10-14 17:23:33,13:25:39,09:22:55,BALS,Haxiv,AHY,business,549.46,Meal,0,pending,GateZC,D,ClaimEGE,4.63,0,XYF,TypeSFH,Pilot_ZBVM,Crew_NVTA,No,Vegan,Available,True,True,True,2,False,Air Canada
6551,15,9407,2023-01-04 10:25:27,2023-07-02 16:04:12,12:28:16,01:20:29,BYEJ,Gvqql,AAA,economy,966.73,Meal,0,confirmed,GateDJ,D,ClaimMIT,3.59,1,MLA,TypeLVA,Pilot_QBNZ,Crew_WHXC,Yes,Vegan,Not Available,False,False,False,2,True,Air France
6552,4,8502,2023-05-15 03:08:16,2023-08-12 01:05:44,05:09:17,10:53:52,BZKP,Acowh,DEX,first,502.37,No Extras,0,pending,GateJF,A,ClaimZIM,5.1,2,EFO,TypeCXG,Pilot_SCPO,Crew_AOPA,No,No Meal,Not Available,True,False,True,2,True,Southwest Airlines
6553,3,8526,2023-08-01 01:20:13,2023-02-18 16:17:59,08:28:37,07:25:14,BRIV,Lqfxl,LXF,economy,397.93,Meal,0,pending,GateZN,B,ClaimSNP,3.84,1,JUB,TypeSBL,Pilot_EKQR,Crew_FNFQ,No,No Meal,Available,False,False,True,2,True,United Airlines
6554,14,2649,2023-06-24 05:20:42,2023-10-15 14:46:43,18:14:25,20:26:33,BINT,Ukbtp,GAX,economy,926.29,No Extras,2877,pending,GateYE,A,ClaimEJA,6.95,1,KAO,TypeTXC,Pilot_VDFV,Crew_DBNG,Yes,Non-Vegetarian,Available,False,False,False,1,True,Lufthansa
